"INVITER_VIEWS_SCRIPTS_SIGNUP_CONTACTS_DESCRIPTION";"Inviter venner fra din adressebog eller social tjeneste. Vi gemmer ikke dine login-oplysninger."
"INVITER_No members selected!!!";"Ingen brugere er valgt!"
"INVITER_VIEWS_SCRIPTS_SIGNUP_MEMBERS";"Du har kontakter på (yourdomain), som du kan tilføje som dine venner."
"INVITER_VIEWS_SIGNUP_MEMBERS_DESCRIPTION";"De følgende kontakter er allerede tilmeldt (yourdomain). Vælg kontakter, som du gerne vil sende ven anmodning til."
"INVITER_%s mutual friend";"%s fælles ven";"%s fælles venner"
"INVITER_Add Contacts File";"Tilføj ""Kontakter"" Fil"
"INVITER_To enable the embedded uploader, unblock it in your browser and refresh (see Adblock).";"For at aktivere den integrerede Uploader, fjerne blokeringen i din browser og opdatere (se Adblock)."
"INVITER_To enable the embedded uploader, enable the blocked Flash movie (see Flashblock).";"For at aktivere den integrerede Uploader, aktiverer den blokerede Flash-film (se Flashblock)."
"INVITER_A required file was not found, please be patient and we will fix this.";"En nødvendig fil blev ikke fundet, vær tålmodig og vi vil løse dette."
"INVITER_To enable the embedded uploader, install the latest Adobe Flash plugin.";"For at aktivere den integrerede Uploader, installere den nyeste version af Adobe Flash plugin."
"INVITER_View More";"Vis Mere"
"INVITER_%s invite";"%s invitation";"%s invitationer"
"INVITER_%s referral";"%s henvisning";"%s henvisninger"
"INVITER_Edit list of people you may know.";"Rediger listen over personer, du måske kender."
"USER_ADMIN_SIGNUP_STEP_5";"Invitationer af Venner"
"_EMAIL_INVITER_TITLE";"Invitationer af Venner"
"_EMAIL_INVITER_DESCRIPTION";"This is the email that gets sent when members invite their friends to join during the signup process or using Inviter page or widget. "
"INVITER_Find Your Friends";"Find dine venner"
"INVITER_No contacts specified";"Intet kontakter specificeret"
"INVITER_Unable to get contacts.";"Kan ikke få kontakter."
"INVITER_Introduce Yourself";"Introducer dig selv"
"INVITER_INTRODUCE_YOURSELF_DESC";"Introduktion giver dig mulighed for at finde flere venner - bare skrive en kort besked om dig selv og hvad du er interesseret i. Du kan redigere det senere <a href='%s' target='_blank'> her </ a>"
"INVITER_Add info";"Start "
"Name";"Navn"
"MOBILE_Please type your post's body!";"Indtast dine indlægs hovedpunkt."
"MOBILE_Please type your comment's body!";"Indtast dine kommentares hovedpunkt."
"INVITER_About me";"Om Mig"
"INVITER_Your information successfully saved";"Dine oplysning er gemt";"Dine oplysninger er gemt"
"INVITER_Failed! Please type few words about you.";"Mislykket! Indtast få ord om dig."
"INVITER_%s mutual like";"%s fælles, synes godt om";"%s fælles, synes godt om"
"INVITER_Find More Friends";"Find Flere Venner"
"INVITER_%s, More Friends Are Waiting";"%s, Flere Venner venter"
"INVITER_Find Friends";"Find Venner"
"INVITER_Facebook Friends";"Facebook Venner"
"INVITER_Invite your Facebook friends to join";"Inviter dine Facebook Venner "
"INVITER_Facebook Friends on Site";"Facebook Venner på (yourdomain)"
"INVITER_Invite them";"Inviter dem"
"INVITER_Back to invitations";"Tilbage til invitationer"
"INVITER_FACEBOOK_PAGE_TITLE";"Min Facebook"
"INVITER_Skip this step.";"Spring over dette trin."
"INVITER_Providers Settings";"Providers Settings "
"INVITER_FORM_ADMIN_PROVIDERS_DESCRIPTION";"Please configure Facebook, Twitter and LinkedIn settings to make them work. These services require application creation to interact with them. You can find detailed information about application creation at Hire-Experts.com. "
"INVITER_TWITTER_APP_DESC";"If you would like Twitter integration then create an Application through the <a href=""http://twitter.com/apps/new"" target=""_blank"">Twitter Developers</a> page. "
"INVITER_LINKEDIN_APP_DESC";"If you would like LinkedIn integration then create an Application through the <a href=""https://www.linkedin.com/secure/developer"" target=""_blank"">LinkedIn Developers</a> page. "
"INVITER_FORM_EDIT_INTRODUCE_DESCRIPTION";"Introduktion giver dig mulighed for at finde flere venner - bare skrive en kort besked om dig selv og hvad du er interesseret i. Vi vilkårligt vise introduktioner på hjemmeside, så det er muligt at finde en masse venner."
"INVITER_Show your introduction";"Vis Min Introduktion"
"INVITER_My Introduction";"Min Introduktion"
"INVITER_FACEBOOK_INTEGRATION_ERROR";"Please provide Facebook Application ID to enable Facebook Integration. You can do it %s you just need to add application id. "
"INVITER_Manage Providers";"Manage Providers "
"INVITER_MANAGE_PROVIDERS_DESC";"Below you can see supported social networks and email services. You can enable and disable them according to your project needs. Also you can choose which services should be shown on `Inviter` widget with icons(recommended to put most popular services). "
"INVITER_Enabled";"Enabled "
"INVITER_disable";"disable "
"INVITER_enable";"enable "
"INVITER_hide";"hide"
"INVITER_show";"show "
"INVITER_Show on widget";"Show on widge"
"Facebook settings";"Facebook settings "
"Twitter settings";"Twitter settings "
"LinkedIn settings";"LinkedIn settings "
"GMail settings";"Gmail settings "
"INVITER_GMAIL_APP_DESC";"If you would like GMail integration then add through the <a href=""https://www.google.com/accounts/ManageDomains"" target=""_blank"">Manage your domains</a> page. "
"INVITER_YAHOO_APP_DESC";"If you would like Yahoo integration then add through the <a href=""https://developer.apps.yahoo.com/projects"" target=""_blank"">Yahoo Developers</a> page. "
"INVITER_HOTMAIL_APP_DESC";"If you would like Live/Hotmail integration then add through the <a href=""https://manage.dev.live.com/"" target=""_blank"">My Apps</a> page. "
"INVITER_Mozilla Thunderbird";"Mozilla Thunderbird "
"INVITER_FACEBOOK_APP_DESC";"If you would like Facebook integration then create an Application through the <a href=""http://www.facebook.com/developers/apps.php"" target=""_blank"">Facebook Developers</a> page. "
"Invitations";"Invitationer"
"My Referrals";"Mine Henvisninger"
"Inviter";"Inviter Venner"
"View Charts";"View Charts "
"Yahoo settings";"Yahoo settings "
"Consumer Key";"Consumer Key "
"Consumer Secret";"Consumer Secret "
"API Key";"API Key "
"Secret Key";"Secret Key "
"OAuth Consumer Key";"OAuth Consumer Key "
"OAuth Consumer Secret";"OAuth Consumer Secret "
"email...";"email... "
"password...";"adgangskode..."
"provider...";"udbyder ..."
"Provider";"Udbyder"
"INVITER_Add as friend";"Tilføj som ven"
"Search:";"Søg:"
"Search Members";"Søg Brugere"
"Search Guests";"Søg Gæster"
"Search Blogs";"Søg Indlæg"
"Search Albums:";"Søg Albums"
"Include in search results?";"Medtag i søgeresultaterne?"
"Yes, include in search results.";"Ja, medtag i søgeresultaterne."
"No, hide from search results.";"Nej, skjul fra søgeresultaterne."
"People can search for this event";"Folk kan søge efter denne begivenhed"
"You do not have any blog entries that match your search criteria.";"Du har ingen blogindlæg der matcher dine søgekriterier."
"Show this blog entry in search results";"Vis dette blogindlæg i søgeresultater"
"Show this album in search results";"Vis dette album i søgeresultater"
"INVITER_These %s found their friends";"%s fandt sine venner ved hjælp af Ven Finder. Har du fundet alle dine venner? Giv det en chance.";"%s fandt sine venner ved hjælp af Ven Finder. Har du fundet alle dine venner? Giv det en chance."
"INVITER_You're friended on Facebook, connect with them here!";"Venner fra Facebook, forbind med dem her!"
"INVITER_Friended on Facebook and Site";"Venner fra Facebook og (yourdomain)"
"INVITER_I connected with them on Facebook and Site";"Jeg er forbundet med dem på Facebook og (yourdomain)"
"INVITER_joined as %s";"tilsluttet som %s"
"INVITER_To continue you need login as %s";"For at fortsætte skal du login som %s"
"INVITER_FACEBOOK_PAGE_DESCRIPTION";"Du kan se Facebook-venner her og invitere dem. Se Facebook-venner, der allerede er tilmeldt (yourdomain) - kommuniker med dem her!"
"INVITER_Select the friends you want to invite.";"Vælg de venner du vil invitere."
"INVITER_Please wait soon you will redirected to signup page.";"Vent venligst, snart vil du blive omdirigeret til tilmeldings side."
"INVITER_You need to be logged into Facebook to invite your friends.";"Du skal være logget ind på Facebook for at invitere dine venner."
"INVITER_You have already invited all your contacts and connected with them here.";"Du har allerede inviteret alle dine kontakter og forbundet med dem her."
"You are being invited to join our social network.";"Du bliver inviteret til at deltage hos (yourdomain)."
"INVITER_Confirm Account";"Bekræft Konto"
"INVITER_FORM_CONFIRM_ACCOUNT_DESC";"Vil du fortsætte som <b>%s</b>"
"INVITER_Continue";"Fortsæt"
"INVTTER_Use another account";"Brug en anden konto"
"INVITER_Twitter Followers";"Twitter Tilhængere"
"INVITER_Invite your Twitter followers to join";"Inviter dine Twitter tilhængere"
"INVITER_Connect with Twitter";"Forbind med Twitter"
"INVITER_Invite your LinkedIn connections to join";"Inviter din LinkedIn-forbindelser til at deltage"
"INVITER_Connect with LinkedIn";"Forbind med LinkedIn"
"INVITER_LinkedIn Connections";"LinkedIn Forbindelser"
"INVITER_Twitter Followers on Site";"Twitter Tilhængere på (yourdomain)"
"INVITER_You're friended on Twitter, connect with them here!";"I kender hindanden fra Twitter, kommuniker med dem her!"
"INVITER_Friended on Twitter and Site";"Kendskaber fra Twitter og (yourdomain)"
"INVITER_I connected with them on Twitter and Site";"Dem jeg er forbundet med i Twitter og (yourdomain)"
"INVITER_Friended on LinkedIn and Site";"Kendskaber fra LinkedIn og (yourdomain)"
"INVITER_I connected with them on LinkedIn and Site";"Dem jeg er forbundet med i LinkedIn og (yourdomain)"
"INVITER_LinkedIn Connections on Site";"LinkedIn Forbindelser på (yourdomain)"
"INVITER_You're friended on LinkedIn, connect with them here!";"I kender hindanden fra LinkedIn, kommuniker med dem her!"
"INVITER_Connect with Facebook";"Forbind med Facebook"
"INVITER_You have received an invitation to join our social network.";"Du har modtaget en invitation for at tilmedle dig (yourdomain)"
"INVITER_You have been invited by %1$s to join our social network. To join, please follow the link below: %2$s %3$s";"Du er blevet inviteret af %1$s, følg nedenstående link for at Oprette konto: %2$s %3$s"
"INVITER_There was an error sending your message: The text length of your message is over the limit.";"Der opstod en fejl under afsendelsen af ​​din besked: Tekst længden af ​​din besked er over grænsen."
"INVITER_Failed! The text length of your message is over the limit.";"Der opstod en fejl under afsendelsen af ​​din besked: Tekst længden af ​​din besked er over grænsen."
"INVITER_Facebook session has been expired. Please try again.";"Din Facebook-session er udløbet. Prøv venligst igen."
"PAGE_INVITER_FROM_WIDGET_IMPORT_DESCRIPTION";"Importer og invitere dine kontakter for at tjekke din side. Vælg et socialt netværk eller e-mail service, hvor fra vi kan importere dine kontakter:"
"PAGE_INVITER_Import Contacts";"Importer Kontakter"
"PAGE_INVITER_Send Invitations";"Send Invitationer"
"PAGE_INVITER_FORM_WRITE_DESCRIPTION";"Inviter dine venner til at tjekke din side. Indtast email adresser adskilt af kommaer i modtagere feltet nedenfor. Hvis dine venner beslutter at tilmelde sig, vil en ven anmodning fra dig vente for dem, når de logge ind første gang."
"PAGE_INVITER_Import Your Contacts";"Importer Dine Kontakter"
"PAGE_INVITER_Write Your Contacts";"Skriv Dine Kontakter"
"PAGE_INVITER_Failed!, please check your contacts and try again.";"Mislykkedes, kontrollere dine kontakter, og prøv igen."
"PAGE_INVITER_Failed! Please check and try again later.";"Mislykkedes, kontroller, og prøv igen."
"PAGE_INVITER_People You May Know";"Personer Du Måske Kender"
"PAGE_INVITER_Edit list";"Rediger Liste"
"PAGE_INVITER_VIEWS_SCRIPTS_INDEX_SUGGEST_DESCRIPTION";"Tilføj personer, du kender som venner og oprette forbindelse til offentlige profiler, du kan lide."
"INVITER_Profile Introduction";"Profil Introduktion"
"INVITER_Introduce Member";"Introducer Bruger"
"ADMIN_SIGNUP_STEP_INVITER_PLUGIN_SIGNUP_INVITE";"Advanced Friends Inviter step "
"PAGE_INVITER_Edit list of people you may know.";"Rediger liste af personer du måske kender."
"PAGE_INVITER_VIEWS_SCRIPTS_INDEX_MEMBERS";"Tilføj Venner"
"PAGE_INVITER_VIEWS_SCRIPTS_INDEX_MEMBERS_DESCRIPTION";"De følgende kontakter er allerede tilmeldt på (yourdomain). Vælg kontakter, som du gerne vil sende ven anmodning til."
"PAGE_INVITER_Select all members";"Vælg alle brugere"
"PAGE_INVITER_There is no contacts.";"Der er ingen kontakter"
"PAGE_INVITER_Invite your friends from your contact list.";"Inviter venner fra din kontakt liste."
"PAGE_INVITER_VIEWS_INDEX_CONTACTSFACEBOOK_DESCRIPTION";"Nedenfor kan du se listen over dine venner fra Facebook, vælg venner, som du gerne vil invitere til at deltage på (yourdomain). <br/> <a href = 'http://www.facebook.com/help/?faq=12203 'target =' blank '> Facebook privatliv: Du kan sende invitationer til 20 venner på en gang </a>"
